ref_ID,type,subset,native_indicated,natural_indicated,end_ref,restricted,taxon_ID,list_ID,end_list,entity_ID,geo_entity,suit_geo,entity_class,entity_type
10235,Checklist,native,1,0,1,0,2,1686,1,899,Pasas,1,Island,
10235,Checklist,native,1,0,1,0,2,1687,1,900,Pontikonisos,1,Island,
10235,Checklist,native,1,0,1,0,2,1688,1,1433,Aegean Islet 10,1,Island,
10235,Checklist,native,1,0,1,0,2,1689,1,1434,Aegean Islet 11,1,Island,
10235,Checklist,native,1,0,1,0,2,1690,1,1435,Aegean Islet 12,1,Island,
10235,Checklist,native,1,0,1,0,2,1691,1,1436,Aegean Islet 13,1,Island,
10235,Checklist,native,1,0,1,0,2,1692,1,872,Pitta,1,Island,
10235,Checklist,native,1,0,1,0,2,1693,1,873,Strongyli,1,Island,
10235,Checklist,native,1,0,1,0,2,1694,1,1439,Aegean Islet 17,1,Island,
10235,Checklist,native,1,0,1,0,2,1695,1,875,Neronisi,1,Island,
10235,Checklist,native,1,0,1,0,2,1696,1,876,Katsagani,1,Island,
10235,Checklist,native,1,0,1,0,2,1697,1,1442,Aegean Islet 20,1,Island,
10235,Checklist,native,1,0,1,0,2,1698,1,878,Kounelonisi,1,Island,
10235,Checklist,native,1,0,1,0,2,1699,1,879,Pharmakonisi,1,Island,
10235,Checklist,native,1,0,1,0,2,1700,1,1445,Aegean Islet 23,1,Island,
10235,Checklist,native,1,0,1,0,2,1701,1,1446,Aegean Islet 24,1,Island,
10235,Checklist,native,1,0,1,0,2,1702,1,1447,Aegean Islet 25,1,Island,
10235,Checklist,native,1,0,1,0,2,1703,1,1448,Aegean Islet 26,1,Island,
10235,Checklist,native,1,0,1,0,2,1704,1,1449,Aegean Islet 27,1,Island,
10235,Checklist,native,1,0,1,0,2,1705,1,1450,Aegean Islet 28,1,Island,
10235,Checklist,native,1,0,1,0,2,1706,1,1451,Aegean Islet 29,1,Island,
10235,Checklist,native,1,0,1,0,2,1707,1,1452,Aegean Islet 30,1,Island,
10235,Checklist,native,1,0,1,0,2,1708,1,1453,Aegean Islet 31,1,Island,
10235,Checklist,native,1,0,1,0,2,1709,1,1454,Aegean Islet 32,1,Island,
10235,Checklist,native,1,0,1,0,2,1710,1,1455,Aegean Islet 33,1,Island,
10235,Checklist,native,1,0,1,0,2,1711,1,1456,Aegean Islet 34,1,Island,
10235,Checklist,native,1,0,1,0,2,1712,1,1457,Aegean Islet 36,1,Island,
10235,Checklist,native,1,0,1,0,2,1713,1,1458,Aegean Islet 37,1,Island,
10235,Checklist,native,1,0,1,0,2,1714,1,1459,Aegean Islet 38,1,Island,
10235,Checklist,native,1,0,1,0,2,1715,1,1460,Aegean Islet 39,1,Island,
10235,Checklist,native,1,0,1,0,2,1716,1,1461,Aegean Islet 40,1,Island,
10235,Checklist,native,1,0,1,0,2,1717,1,1462,Aegean Islet 41,1,Island,
10235,Checklist,native,1,0,1,0,2,1718,1,1463,Aegean Islet 42,1,Island,
10235,Checklist,native,1,0,1,0,2,1719,1,1464,Aegean Islet 43,1,Island,
10235,Checklist,native,1,0,1,0,2,1720,1,1465,Aegean Islet 44,1,Island,
10235,Checklist,native,1,0,1,0,2,1721,1,1466,Aegean Islet 45,1,Island,
10235,Checklist,native,1,0,1,0,2,1722,1,1467,Aegean Islet 46,1,Island,
10235,Checklist,native,1,0,1,0,2,1723,1,1468,Aegean Islet 47,1,Island,
10235,Checklist,native,1,0,1,0,2,1724,1,1469,Aegean Islet 48,1,Island,
10235,Checklist,native,1,0,1,0,2,1725,1,1470,Aegean Islet 49,1,Island,
10235,Checklist,native,1,0,1,0,2,1726,1,1471,Aegean Islet 50,1,Island,
10235,Checklist,native,1,0,1,0,2,1727,1,1472,Aegean Islet 51,1,Island,
10235,Checklist,native,1,0,1,0,2,1728,1,1473,Aegean Islet 52,1,Island,
10235,Checklist,native,1,0,1,0,2,1729,1,1474,Aegean Islet 53,1,Island,
10235,Checklist,native,1,0,1,0,2,1730,1,1475,Aegean Islet 54,1,Island,
10235,Checklist,native,1,0,1,0,2,1731,1,1476,Aegean Islet 55,1,Island,
10235,Checklist,native,1,0,1,0,2,1732,1,1477,Aegean Islet 56,1,Island,
10235,Checklist,native,1,0,1,0,2,1733,1,1478,Aegean Islet 57,1,Island,
10235,Checklist,native,1,0,1,0,2,1734,1,1479,Aegean Islet 58,1,Island,
10235,Checklist,native,1,0,1,0,2,1735,1,1480,Aegean Islet 59,1,Island,
10235,Checklist,native,1,0,1,0,2,1736,1,882,Megali Tripiti,0,Island,
10235,Checklist,native,1,0,1,0,2,1737,1,1482,Aegean Islet 61,1,Island,
10235,Checklist,native,1,0,1,0,2,1738,1,1483,Aegean Islet 62,1,Island,
10235,Checklist,native,1,0,1,0,2,1739,1,885,Stroggili,0,Island,
10235,Checklist,native,1,0,1,0,2,1740,1,886,Agia Kiriaki,1,Island,
10235,Checklist,native,1,0,1,0,2,1741,1,887,Peganousa,1,Island,
10235,Checklist,native,1,0,1,0,2,1742,1,888,Belona,1,Island,
10235,Checklist,native,1,0,1,0,2,1743,1,1488,Aegean Islet 67,1,Island,
10235,Checklist,native,1,0,1,0,2,1744,1,1489,Aegean Islet 68,1,Island,
10235,Checklist,native,1,0,1,0,2,1745,1,1490,Aegean Islet 69,1,Island,
10235,Checklist,native,1,0,1,0,2,1746,1,1491,Aegean Islet 70,1,Island,
10235,Checklist,native,1,0,1,0,2,1747,1,1492,Aegean Islet 71,1,Island,
10235,Checklist,native,1,0,1,0,2,1748,1,1493,Aegean Islet 72,1,Island,
10235,Checklist,native,1,0,1,0,2,1749,1,1494,Aegean Islet 73,1,Island,
10235,Checklist,native,1,0,1,0,2,1750,1,1495,Aegean Islet 74,1,Island,
10235,Checklist,native,1,0,1,0,2,1751,1,1496,Aegean Islet 75,1,Island,
10236,Checklist,all,0,0,0,0,2,10449,0,10423,"Krasnoyarsk Forest Steppe, Russian Federation",0,Mainland,Landscape/Region
10236,Checklist,all,0,0,0,0,2,10450,0,10424,"Kan Forest Steppe, Russian Federation",0,Mainland,Landscape/Region
10236,Checklist,all,0,0,0,0,2,10451,0,10425,"Achinskoy Forest Steppe, Russian Federation",0,Mainland,Landscape/Region
10237,Checklist,all,0,0,0,0,2,10452,0,10426,"Pé-de-Gigante Reserve, Brazil",0,Mainland,Protected Area
10238,Checklist,all,0,0,0,0,6,10453,0,10427,"Tapi District, Gujarat, India",0,Mainland,Political Unit
10240,Checklist,all,1,0,0,0,2,10455,0,10429,Israel,1,Mainland,Political Unit
10241,Checklist,all,1,0,0,0,2,10456,1,10430,"Trara Mounts, Algeria",1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10457,0,10431,Mongolia,0,Mainland,Political Unit
10242,Species Database,all,0,0,0,0,2,10458,0,10432,East Gobi,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10459,0,10433,Khobdo,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10460,0,10434,Depression of Great Lakes,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10461,0,10435,Dzungarian Gobi,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10462,0,10436,Mongolian Altai,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10463,0,10437,Khubsgul,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10464,0,10438,Valley of great Lakes,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10465,0,10439,Khangai,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10466,0,10440,Khentei,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10467,0,10441,Mongol-Daurian,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10468,0,10442,Middle Kkalkha,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10469,0,10443,Great Khingan,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10470,0,10444,East Mongolia,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10471,0,10445,Alashan Gobi,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10472,0,10446,Gobi Altai,1,Mainland,Landscape/Region
10242,Species Database,all,0,0,0,0,2,10473,0,10447,Transaltai Gobi,1,Mainland,Landscape/Region
10243,Species Database,all,1,0,0,0,2,10474,0,10448,Beijing,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10475,0,10449,Tianjin,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10476,0,10450,Hebei,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10477,0,10451,Shanxi,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10478,0,10452,Neimenggu,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10479,0,10453,Liaoning,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10480,0,10454,Jilin,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10481,0,10455,Heilongjiang,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10482,0,10456,Shanghai,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10483,0,10457,Jiangsu,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10484,0,10458,Zhejiang,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10485,0,10459,Anhui,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10486,0,10460,Fujian,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10487,0,10461,Jiangxi,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10488,0,10462,Shandong,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10489,0,10463,Henan,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10490,0,10464,Hubei,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10491,0,10465,Hunan,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10492,0,10466,Guangdong,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10493,0,10467,Guangxi,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10494,0,344,Hainan,1,Island,
10243,Species Database,all,1,0,0,0,2,10495,0,10469,Chongqin,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10496,0,10470,Sichuan,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10497,0,10471,Guizhou,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10498,0,10472,Yunnan,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10499,0,10473,Xizang,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10500,0,10474,Shaanxi,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10501,0,10475,Gansu,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10502,0,10476,Qinghai,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10503,0,10477,Ningxia,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10504,0,10478,Xinjiang,1,Mainland,Political Unit
10243,Species Database,all,1,0,0,0,2,10505,0,347,Taiwan,1,Island,
10243,Species Database,all,1,0,0,0,2,10506,0,345,Hong Kong (State),1,Mainland,
10243,Species Database,all,1,0,0,0,2,10507,0,346,Macao (State),1,Mainland,
10250,Species Database,all,1,1,0,0,1,1761,0,1500,"Department of San Andrés, Providencia y Santa Catalina, Colombia",1,Island,
10250,Species Database,all,1,1,0,0,1,10514,0,10347,"Department of Antioquia, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10515,0,10483,"Department of Amazonas, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10516,0,10484,"Department of Atlántico, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10517,0,10485,"Department of Arauca, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10518,0,10486,"Department of Bolívar, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10519,0,10487,"Department of Boyacá, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10520,0,10488,"Department of Caldas, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10521,0,10489,"Department of Caquetá, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10522,0,10490,"Department of Casanare, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10523,0,10491,"Department of Cauca, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10524,0,10492,"Department of Cesar, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10525,0,10493,"Department of Chocó, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10526,0,10494,"Department of Córdoba, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10527,0,10495,"Department of Cundinamarca, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10528,0,10496,"Department of Guainía, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10529,0,10497,"Department of Guaviare, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10530,0,10498,"Department of Huila, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10531,0,10499,"Department of La Guajira, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10532,0,10500,"Department of Magdalena, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10533,0,10501,"Department of Meta, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10534,0,10502,"Department of Nariño, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10535,0,10503,"Department of Norte de Santander, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10536,0,10504,"Department of Putumayo, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10537,0,10505,"Department of Quindío, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10538,0,10506,"Department of Risaralda, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10539,0,10507,"Department of Santander, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10540,0,10508,"Department of Sucre, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10541,0,10509,"Department of Tolima, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10542,0,10510,"Department of Valle del Cauca, Colombia",1,Island/Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10543,0,10511,"Department of Vaupés, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10544,0,10512,"Department of Vichada, Colombia",1,Mainland,Political Unit
10250,Species Database,all,1,1,0,0,1,10545,0,10513,Colombia,1,Island/Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12549,1,10562,Brazil,1,Island/Mainland,Botanical Country
10262,Species Database,all,1,1,1,0,2,12550,1,10935,Acre,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12551,1,10936,Alagoas,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12552,1,10937,Amapá,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12553,1,10938,Amazonas,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12554,1,10939,Bahia,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12555,1,10940,Ceará,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12556,1,10941,Distrito Federal,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12557,1,10942,Espírito Santo,1,Island/Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12558,1,10943,Goiás,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12559,1,10944,Maranhão,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12560,1,10945,Mato Grosso,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12561,1,10946,Mato Grosso do Sul,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12562,1,10947,Minas Gerais,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12563,1,10948,Pará,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12564,1,10949,Paraíba,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12565,1,10130,"Province of Parana, Brazil",1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12566,1,10950,Pernambuco,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12567,1,10951,Piauí,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12568,1,10952,Rio de Janeiro,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12569,1,10953,Rio Grande do Norte,1,Island/Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12570,1,10131,Province of Rio Grande Do Sul,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12571,1,10954,Rondônia,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12572,1,10955,Roraima,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12573,1,10132,Province of Santa Catarina,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12574,1,10956,São Paulo,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12575,1,10957,Sergipe,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12576,1,10958,Tocantins,1,Mainland,Political Unit
10262,Species Database,all,1,1,1,0,2,12577,1,10613,Brazil North,0,Mainland,Botanical Country
10262,Species Database,all,1,1,1,0,2,12578,1,10611,Brazil Northeast,0,Island/Mainland,Botanical Country
10262,Species Database,all,1,1,1,0,2,12579,1,10610,Brazil West-Central,0,Mainland,Botanical Country
10262,Species Database,all,1,1,1,0,2,12580,1,10959,Southeast Brazil,1,Island/Mainland,Political Unit
10264,Flora,all,1,1,1,0,2,12582,1,10675,France incl. Channel Islands and Monaco excl. Corse,1,Mainland,Botanical Country
10265,Checklist,all,1,1,0,0,2,12584,0,10960,Czech Republic,1,Mainland,Political Unit
10266,Species Database,native and naturalized,1,0,0,0,2,12585,0,10961,Croatia,1,Mainland,Political Unit
10267,Species Database,all,1,0,0,0,2,12586,0,10599,Belarus,1,Mainland,Botanical Country
10275,Checklist,all,1,1,0,0,2,12664,0,10850,Saudi Arabia,1,Island/Mainland,Botanical Country
10276,Flora,all,1,1,1,0,2,12665,1,10929,Yemen,0,Mainland,Botanical Country
10278,Checklist,all,1,0,1,0,2,12688,1,10978,Sierra Nevada ,1,Mainland,Landscape/Region
10281,Red list,native and historically introduced,1,0,1,0,2,12735,1,1064,Sri Lanka,1,Island,
10282,Checklist,all,0,0,0,0,2,12736,0,11023,"Beli Lom Nature Reserve, Bulgaria",0,Mainland,Protected Area
10283,Checklist,all,1,1,0,0,2,12737,0,11024,"San Luis Biological Reserve, Costa Rica",1,Mainland,Protected Area
10284,Checklist,all,1,0,0,0,2,12738,0,11025,"Banaras Hindu University Main Campus, India",1,Mainland,Urban Area
10286,Checklist,all,1,1,0,0,2,12740,0,11026,"Smolny National Park, Russian Federation",1,Mainland,Protected Area
10287,Checklist,all,0,0,0,0,2,12741,0,11027,"Östergötland Province, Sweden",0,Mainland,Political Unit
10288,Species Database,all,1,1,0,0,2,12742,0,10877,Sweden,1,Island/Mainland,Botanical Country
10289,Checklist,all,0,0,0,0,2,12743,0,11028,"Riserva Naturalle ""La Pietra""",0,Mainland,Protected Area
10290,Checklist,all,1,1,1,0,2,12762,0,1314,Ionian Islands,1,Island Group,
10290,Checklist,all,1,1,1,0,2,12763,0,10407,"Northern Pindos, Greece",1,Mainland,Landscape/Region
10290,Checklist,all,1,1,1,0,2,12764,0,10408,"Southern Pindos, Greece",1,Mainland,Landscape/Region
10290,Checklist,all,1,1,1,0,2,12765,0,10409,Peloponnese,1,Mainland,Landscape/Region
10290,Checklist,all,1,1,1,0,2,12766,0,10410,"Sterea Ellas, Greece",1,Mainland,Landscape/Region
10290,Checklist,all,1,1,1,0,2,12767,0,10411,"East Central, Greece",1,Mainland,Landscape/Region
10290,Checklist,all,1,1,1,0,2,12768,0,10412,"North Central, Greece",1,Mainland,Landscape/Region
10290,Checklist,all,1,1,1,0,2,12769,0,10413,"North East, Greece",1,Mainland,Landscape/Region
10290,Checklist,all,1,1,1,0,2,12770,0,1315,"North Aegean Islands, Greece",1,Island,
10290,Checklist,all,1,1,1,0,2,12771,0,1318,"West Aegean Islands, Greece",1,Island Group,
10290,Checklist,all,1,1,1,0,2,12772,0,1317,"Kiklades, Greece",1,Island Group,
10290,Checklist,all,1,1,1,0,2,12773,0,737,"Crete, Karpathos, Kasos, Saria",1,Island,
10290,Checklist,all,1,1,1,0,2,12774,0,1041,East Aegean Islands,1,Island Group,
10294,Species Database,all,1,1,1,0,2,12991,1,11047,"Schleswig-Holstein, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,12992,1,11048,"Mecklenburg-Vorpommern, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,12993,1,11049,"Niedersachsen, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,12994,1,11050,"Hamburg, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,12995,1,11051,"Brandenburg, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,12996,1,11052,"Sachsen-Anhalt, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,12997,1,11053,"Nordrhein-Westfalen, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,12998,1,11054,"Hessen, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,12999,1,11055,"Thüringen, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,13000,1,10032,"Sachsen, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,13001,1,11056,"Rheinland-Pfalz, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,13002,1,11057,"Bayern, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,13003,1,11058,"Baden-Württemberg, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,13004,1,11059,"Saarland, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,13005,1,11060,"Bremen, Germany",1,Mainland,Political Unit
10294,Species Database,all,1,1,1,0,2,13006,1,11061,"Berlin, Germany",1,Mainland,Political Unit
10295,Species Database,all,1,0,0,0,2,12778,0,11062,"Saadani NP, Tanzania",1,Mainland,Protected Area
10296,Species Database,all,1,0,1,0,2,12779,0,11063,Botswana SW,0,Mainland,Landscape/Region
10296,Species Database,all,1,0,1,0,2,12780,0,11064,Botswana SE,0,Mainland,Landscape/Region
10296,Species Database,all,1,0,1,0,2,12781,0,11065,Botswana N,0,Mainland,Landscape/Region
10296,Species Database,all,1,0,1,0,2,12821,1,10082,Botswana,1,Mainland,Political Unit
10297,Species Database,all,1,0,1,0,2,12782,0,11066,Zambia B,1,Mainland,Landscape/Region
10297,Species Database,all,1,0,1,0,2,12783,0,11067,Zambia S,1,Mainland,Landscape/Region
10297,Species Database,all,1,0,1,0,2,12784,0,11068,Zambia W,1,Mainland,Landscape/Region
10297,Species Database,all,1,0,1,0,2,12785,0,11069,Zambia C,1,Mainland,Landscape/Region
10297,Species Database,all,1,0,1,0,2,12786,0,11070,Zambia N,1,Mainland,Landscape/Region
10297,Species Database,all,1,0,1,0,2,12787,0,11071,Zambia E,1,Mainland,Landscape/Region
10297,Species Database,all,1,0,1,0,2,12822,1,10933,Zambia,1,Mainland,Botanical Country
10298,Species Database,all,1,0,0,0,2,12788,0,11072,Zimbabwe S,1,Mainland,Landscape/Region
10298,Species Database,all,1,0,0,0,2,12789,0,11073,Zimbabwe W,1,Mainland,Landscape/Region
10298,Species Database,all,1,0,0,0,2,12790,0,11074,Zimbabwe C,1,Mainland,Landscape/Region
10298,Species Database,all,1,0,0,0,2,12791,0,11075,Zimbabwe E,1,Mainland,Landscape/Region
10298,Species Database,all,1,0,0,0,2,12792,0,11076,Zimbabwe N,1,Mainland,Landscape/Region
10298,Species Database,all,1,0,0,0,2,12793,0,10060,"Chirinda Forest, Zimbabwe",1,Mainland,Protected Area
10298,Species Database,all,1,0,0,0,2,12823,1,10934,Zimbabwe,1,Mainland,Botanical Country
10299,Species Database,all,1,0,0,0,2,12794,0,11078,Mozambique M,1,Mainland,Landscape/Region
10299,Species Database,all,1,0,0,0,2,12795,0,11079,Mozambique GI,1,Mainland,Landscape/Region
10299,Species Database,all,1,0,0,0,2,12796,0,11080,Mozambique MS,1,Mainland,Landscape/Region
10299,Species Database,all,1,0,0,0,2,12797,0,11081,Mozambique T,1,Mainland,Landscape/Region
10299,Species Database,all,1,0,0,0,2,12798,0,11082,Mozambique Z,1,Mainland,Landscape/Region
10299,Species Database,all,1,0,0,0,2,12799,0,11083,Mozambique N,1,Mainland,Landscape/Region
10299,Species Database,all,1,0,0,0,2,12824,1,10762,Mozambique,1,Mainland,Botanical Country
10300,Species Database,all,1,0,0,0,2,12800,0,11084,Malawi S,1,Mainland,Landscape/Region
10300,Species Database,all,1,0,0,0,2,12801,0,11085,Malawi C,1,Mainland,Landscape/Region
10300,Species Database,all,1,0,0,0,2,12802,0,11086,Malawi N,1,Mainland,Landscape/Region
10300,Species Database,all,1,0,0,0,2,12803,0,11087,"Mount Mulanje, Malawi",1,Mainland,Protected Area
10300,Species Database,all,1,0,0,0,2,12825,1,10756,Malawi,1,Mainland,Botanical Country
10301,Species Database,all,1,0,0,0,2,12804,0,11088,"Caprivi Strip, Namibia",1,Mainland,Landscape/Region
10302,Species Database,all,1,1,0,0,2,12805,0,11089,"Burgenland, Austria",1,Mainland,Political Unit
10302,Species Database,all,1,1,0,0,2,12806,0,11090,"Wien, Austria",1,Mainland,Political Unit
10302,Species Database,all,1,1,0,0,2,12807,0,11091,"Niederöstereich, Austria",1,Mainland,Political Unit
10302,Species Database,all,1,1,0,0,2,12808,0,11092,"Oberöstereich, Austria",1,Mainland,Political Unit
10302,Species Database,all,1,1,0,0,2,12809,0,11093,"Steiermark, Austria",1,Mainland,Political Unit
10302,Species Database,all,1,1,0,0,2,12810,0,11094,"Kärnten, Austria",1,Mainland,Political Unit
10302,Species Database,all,1,1,0,0,2,12811,0,11095,"Salzburg, Austria",1,Mainland,Political Unit
10302,Species Database,all,1,1,0,0,2,12812,0,11096,"Tirol, Austria",1,Mainland,Political Unit
10302,Species Database,all,1,1,0,0,2,12813,0,11097,"Voralberg, Austria",1,Mainland,Political Unit
10302,Species Database,all,1,1,0,0,2,12814,0,11098,Südtirol,1,Mainland,Political Unit
10302,Species Database,all,1,1,0,0,2,12815,0,11099,Lichtenstein,1,Mainland,Political Unit
10302,Species Database,all,1,1,0,0,2,12816,0,11100,"Austria, Lichtenstein and South Tyrol",1,Mainland,Political Unit
10304,Species Database,all,1,1,1,0,2,12818,1,10428,Korea Peninsula,1,Island/Mainland,Landscape/Region
10305,Checklist,native,1,0,1,0,2,12819,1,11101,North-Korea,1,Mainland,Landscape/Region
10305,Checklist,native,1,0,1,0,2,12820,1,11102,South-Korea,1,Island/Mainland,Landscape/Region
10306,Species Database,all,1,1,1,0,2,12826,1,10911,Victoria,1,Mainland,Botanical Country
