taxon_ID,taxon_name,taxon_author,taxon_lvl,lft,rgt
536,Marattiaceae,Kaulfman,family,1357,1378
537,Osmundaceae,Martinov,family,1339,1352
538,Hymenophyllaceae,Martinov,family,1253,1336
539,Gleicheniaceae,C. Presl,family,1235,1250
540,Dipteridaceae,Seward & E. Dale,family,1227,1234
541,Matoniaceae,C. Presl,family,1221,1226
542,Lygodiaceae,M. Roemer,family,1213,1218
543,Anemiaceae,Link,family,1199,1212
544,Schizaeaceae,Kaulfman,family,1191,1198
545,Marsileaceae,Mirbel,family,1177,1188
546,Salviniaceae,Martinov,family,1171,1176
547,Thyrsopteridaceae,C. Presl,family,1165,1168
548,Loxsomataceae,C. Presl,family,1157,1164
549,Culcitaceae,Pichi Sermolli,family,1153,1156
550,Plagiogyriaceae,Bower,family,1149,1152
551,Cibotiaceae,Korall,family,1145,1148
552,Cyatheaceae,Kaulfman,family,1113,1144
553,Dicksoniaceae,M. R. Schomburgk,family,1103,1112
554,Metaxyaceae,Pichi Sermolli,family,1099,1102
555,Lindsaeaceae,M. R. Schomburgk,family,1061,1096
556,Saccolomataceae,Doweld,family,1053,1060
557,Dennstaedtiaceae,Lotsy,family,1013,1052
558,Pteridaceae,E. D. M. Kirchn.,family,813,1012
559,Aspleniaceae,Newman,family,731,812
560,Woodsiaceae,Herter,family,723,730
561,Thelypteridaceae,Pichi-Sermolli,family,639,722
562,Blechnaceae,Newman,family,591,638
563,Onocleaceae,Pichi-Sermolli,family,581,590
564,Dryopteridaceae,Herter,family,459,580
565,Lomariopsidaceae,Alston,family,447,458
566,Tectariaceae,Panigrahi,family,389,446
567,Oleandraceae,Pichi Sermolli,family,385,388
568,Davalliaceae,M. R. Schomburgk,family,359,384
569,Polypodiaceae,J. Presl & C. Presl,family,81,358
570,Cystodiaceae,J. R. Croft,family,77,80
571,Lonchitidaceae,M. R. Schomburgk,family,75,76
572,Didymochlaenaceae,L.-B. Zhang & L. Zhang,family,71,74
573,Hypodematiaceae,Ching,family,65,70
574,Cystopteridaceae,Schmakov,family,53,64
575,Rhachidosoraceae,X. C. Zhang,family,49,52
576,Diplaziopsidaceae,X. C. Zhang & Christenhusz,family,45,48
577,Desmophlebiaceae,"Mynssen, A. Vasco, Sylvestre, Moran & Rouhan",family,43,44
578,Hemidictyaceae,Christenhusz & H. Schneider,family,39,42
579,Athyriaceae,Alston,family,7,38
580,Marchantiophyta,,level_3,41239,42382
581,Bryophyta,,level_3,38467,41238
582,Anthocerotophyta,,level_3,38431,38466
583,Acrobolbaceae,,family,42362,42381
584,Adelanthaceae,,family,42352,42361
585,Allisoniaceae,,family,42346,42351
586,Amblystegiaceae,,family,41130,41237
587,Anastrophyllaceae,,family,42310,42345
588,Andreaeaceae,,family,41120,41129
589,Andreaeobryaceae,,family,41116,41119
590,Aneuraceae,,family,42294,42309
591,Antheliaceae,,family,42290,42293
592,Anthocerotaceae,,family,38442,38465
593,Archidiaceae,,family,41112,41115
594,Arnelliaceae,,family,42282,42289
595,Aulacomniaceae,,family,41098,41111
596,Aytoniaceae,,family,42262,42281
597,Balantiopsaceae,,family,42240,42261
598,Bartramiaceae,,family,41068,41097
599,Blasiaceae,,family,42234,42239
600,Brachytheciaceae,,family,40946,41067
601,Brevianthaceae,,family,42230,42233
602,Bruchiaceae,,family,40938,40945
603,Bryaceae,,family,40854,40937
604,Bryobartramiaceae,,family,40850,40853
605,Bryoxiphiaceae,,family,40844,40849
606,Buxbaumiaceae,,family,40832,40843
607,Calomniaceae,,family,40828,40831
608,Calymperaceae,,family,40788,40827
609,Calypogeiaceae,,family,42216,42229
610,Catagoniaceae,,family,40782,40787
611,Catoscopiaceae,,family,40778,40781
612,Cephaloziaceae,,family,42180,42215
613,Cephaloziellaceae,,family,42154,42179
614,Chaetophyllopsaceae,,family,42148,42153
615,Chonecoleaceae,,family,42144,42147
616,Cinclidotaceae,,family,40774,40777
617,Cleveaceae,,family,42134,42143
618,Climaciaceae,,family,40770,40773
619,Conocephalaceae,,family,42130,42133
620,Corsiniaceae,,family,42124,42129
621,Cryphaeaceae,,family,40742,40769
622,Cyrtopodaceae,,family,40736,40741
623,Daltoniaceae,,family,40702,40735
624,Dendrocerotaceae,,family,38436,38441
625,Dicnemonaceae,,family,40692,40701
626,Dicranaceae,,family,40510,40691
627,Diphysciaceae,,family,40506,40509
628,Disceliaceae,,family,40502,40505
629,Ditrichaceae,,family,40436,40501
630,Echinodiaceae,,family,40430,40435
631,Encalyptaceae,,family,40420,40429
632,Entodontaceae,,family,40394,40419
633,Ephemeraceae,,family,40380,40393
634,Erpodiaceae,,family,40366,40379
635,Eustichiaceae,,family,40360,40365
636,Exormothecaceae,,family,42120,42123
637,Fabroniaceae,,family,40326,40359
638,Fissidentaceae,,family,40306,40325
639,Fontinalaceae,,family,40296,40305
640,Fossombroniaceae,,family,42110,42119
641,Funariaceae,,family,40250,40295
642,Geocalycaceae,,family,42050,42109
643,Gigaspermaceae,,family,40236,40249
644,Goebeliellaceae,,family,42046,42049
645,Grimmiaceae,,family,40194,40235
646,Gymnomitriaceae,,family,42010,42045
647,Gyrothyraceae,,family,42006,42009
648,Haplomitriaceae,,family,41996,42005
649,Hedwigiaceae,,family,40182,40193
650,Helicophyllaceae,,family,40178,40181
651,Herbertaceae,,family,41982,41995
652,Hookeriaceae,,family,40096,40177
653,Hylocomiaceae,,family,40060,40095
654,Hymenophytaceae,,family,41978,41981
655,Hypnaceae,,family,39914,40059
656,Hypnodendraceae,,family,39902,39913
657,Hypopterygiaceae,,family,39890,39901
658,Jackiellaceae,,family,41974,41977
659,Jubulaceae,,family,41960,41973
660,Jubulopsaceae,,family,41956,41959
661,Jungermanniaceae,,family,41856,41955
662,Lejeuneaceae,,family,41616,41855
663,Lembophyllaceae,,family,39856,39889
664,Lepicoleaceae,,family,41610,41615
665,Lepidolaenaceae,,family,41600,41609
666,Lepidoziaceae,,family,41534,41599
667,Leptodontaceae,,family,39846,39855
668,Lepyrodontaceae,,family,39842,39845
669,Leskeaceae,,family,39796,39841
670,Leucodontaceae,,family,39756,39795
671,Leucomiaceae,,family,39750,39755
672,Lophocoleaceae,,family,41526,41533
673,Lophoziaceae,,family,41518,41525
674,Lunulariaceae,,family,41514,41517
675,Makinoaceae,,family,41510,41513
676,Marchantiaceae,,family,41496,41509
677,Mastigophoraceae,,family,41490,41495
678,Meesiaceae,,family,39736,39749
679,Mesoptychiaceae,,family,41486,41489
680,Meteoriaceae,,family,39678,39735
681,Metzgeriaceae,,family,41474,41485
682,Microtheciellaceae,,family,39674,39677
683,Mitteniaceae,,family,39670,39673
684,Mizutaniaceae,,family,41470,41473
685,Mniaceae,,family,39642,39669
686,Monocarpaceae,,family,41468,41469
687,Monocleaceae,,family,41464,41467
688,Monosoleniaceae,,family,41458,41463
689,Myriniaceae,,family,39634,39641
690,Myuriaceae,,family,39622,39633
691,Neckeraceae,,family,39548,39621
692,Neotrichocoleaceae,,family,41454,41457
693,Notothyladaceae,,family,38432,38435
694,Octoblepharaceae,,family,39544,39547
695,Oedipodiaceae,,family,39540,39543
696,Orthorrhynchiaceae,,family,39536,39539
697,Orthotrichaceae,,family,39448,39535
698,Oxymitraceae,,family,41452,41453
699,Pallaviciniaceae,,family,41426,41451
700,Pelliaceae,,family,41416,41425
701,Phyllodrepaniaceae,,family,39440,39447
702,Phyllogoniaceae,,family,39436,39439
703,Pilotrichaceae,,family,39416,39435
704,Plagiochilaceae,,family,41390,41415
705,Plagiotheciaceae,,family,39400,39415
706,Pleurophascaceae,,family,39396,39399
707,Pleuroziaceae,,family,41384,41389
708,Pleuroziopsaceae,,family,39392,39395
709,Polytrichaceae,,family,39328,39391
710,Porellaceae,,family,41372,41383
711,Pottiaceae,,family,39056,39327
712,Prionodontaceae,,family,39050,39055
713,Pseudoditrichaceae,,family,39046,39049
714,Pseudolepicoleaceae,,family,41350,41371
715,Pterigynandraceae,,family,39034,39045
716,Pterobryaceae,,family,38952,39033
717,Ptilidiaceae,,family,41344,41349
718,Ptychomitriaceae,,family,38938,38951
719,Ptychomniaceae,,family,38914,38937
720,Racopilaceae,,family,38904,38913
721,Radulaceae,,family,41336,41343
722,Regmatodontaceae,,family,38898,38903
723,Rhabdoweisiaceae,,family,38892,38897
724,Rhachitheciaceae,,family,38874,38891
725,Rhacocarpaceae,,family,38870,38873
726,Rhizogoniaceae,,family,38846,38869
727,Ricciaceae,,family,41326,41335
728,Riellaceae,,family,41322,41325
729,Rigodiaceae,,family,38842,38845
730,Rutenbergiaceae,,family,38836,38841
731,Scapaniaceae,,family,41302,41321
732,Schistochilaceae,,family,41286,41301
733,Schistostegaceae,,family,38832,38835
734,Scorpidiaceae,,family,38828,38831
735,Seligeriaceae,,family,38800,38827
736,Sematophyllaceae,,family,38664,38799
737,Serpotortellaceae,,family,38660,38663
738,Sorapillaceae,,family,38656,38659
739,Sphaerocarpaceae,,family,41280,41285
740,Sphagnaceae,,family,38648,38655
741,Spiridentaceae,,family,38640,38647
742,Splachnaceae,,family,38612,38639
743,Splachnobryaceae,,family,38606,38611
744,Stereophyllaceae,,family,38588,38605
745,Takakiaceae,,family,38584,38587
746,Targioniaceae,,family,41272,41279
747,Tetraphidaceae,,family,38576,38583
748,Thamnobryaceae,,family,38568,38575
749,Theliaceae,,family,38560,38567
750,Thuidiaceae,,family,38494,38559
751,Timmiaceae,,family,38490,38493
752,Trachypodaceae,,family,38476,38489
753,Treubiaceae,,family,41266,41271
754,Trichocoleaceae,,family,41256,41265
755,Trichotemnomataceae,,family,41252,41255
756,Vandiemeniaceae,,family,41248,41251
757,Vetaformaceae,,family,41244,41247
758,Viridivelleraceae,,family,38472,38475
759,Wardiaceae,,family,38468,38471
760,Wiesnerellaceae,,family,41240,41243
761,Androstoma,,genus,18212,18213
762,Cossignia,,genus,22430,22431
763,Dispanthus,,genus,10686,10687
764,Eucarpha,,genus,1779,1780
765,Gea,,genus,17718,17719
766,Lagenifera,,genus,10684,10685
767,Leptecophylla,,genus,18210,18211
768,Mangenotiella,,genus,18536,18537
769,Odontorchis,,genus,36599,36600
770,Oreofraga,,genus,6128,6129
771,Phelipanche,,genus,11326,11327
772,Rughidia,,genus,6126,6127
773,Tetracarpaea,,genus,19113,19114
774,Albizzia,,genus,29886,29887
775,Tricachne,,genus,32017,32018
776,Linociera,,genus,14008,14009
777,Pometia,,genus,22428,22429
778,Trichonema,,genus,34377,34378
779,Chrysodracon,,genus,33893,33894
780,Hubera,,genus,38003,38004
781,Pleioluma,,genus,18730,18731
782,Asterocarpus,,genus,26340,26341
783,Calycotome,,genus,29884,29885
784,Bellidiastrum,,genus,10682,10683
785,Nasella,,genus,32015,32016
786,Apowollastonia,,genus,10680,10681
787,Acunniana,,genus,10678,10679
788,Karrabina,,genus,25994,25995
789,Notogrammitis,,genus,356,357
790,Lepiphyllum,,genus,27700,27701
791,Otion,,genus,29882,29883
792,Schkuria,,genus,10676,10677
793,Evonymus,,genus,26338,26339
794,Chelystachya,,genus,36597,36598
795,Nothovernonia,,genus,10674,10675
796,Kalbreyeracanthus,,genus,12920,12921
797,Dracoscirpoides,,genus,32423,32424
798,Zuloagocardam,,genus,20358,20359
799,Haroldia,,genus,10672,10673
800,Katinasia,,genus,10670,10671
801,Lanugothamnus,,genus,10668,10669
802,Kieslingia,,genus,10666,10667
803,Kitabalia,,genus,15960,15961
804,Macrocalyx,,genus,4699,4700
805,Macaranthera,,genus,10664,10665
806,Leptoloma,,genus,32013,32014
807,Petalostemum,,genus,29880,29881
808,Ophyroseris,,genus,10662,10663
809,Vieillardia,,genus,3041,3042
810,Pseudocherleria,,genus,4213,4214
811,Calliscirpus,,genus,32421,32422
812,Zuloagocardamum,,genus,20356,20357
813,Veldkampia,,genus,32011,32012
814,Keraunea,,genus,14478,14479
815,Sinocurculigo,,genus,34433,34434
816,Lanonia,,genus,33561,33562
817,Lorenzia,,genus,37399,37400
818,Lockia,,genus,36595,36596
819,Theana,,genus,36593,36594
820,Dithrix,,genus,36591,36592
821,Eleuthranthes,,genus,17716,17717
822,Saracanthus,,genus,36589,36590
823,Benzoin,,genus,37589,37590
824,Pyankovia,,genus,3907,3908
825,Allyssum,,genus,20354,20355
826,Hoffmanseggia,,genus,29878,29879
827,Astrocassine,,genus,26336,26337
828,Coelodepas,,genus,24678,24679
829,Tetrapteris,,genus,25378,25379
830,Cerostigma,,genus,4483,4484
831,Antirrhoea,,genus,17714,17715
832,Kotchubaea,,genus,17712,17713
833,Cerastes,,genus,27262,27263
834,Erythrostelechia,,genus,26334,26335
835,Halostigmaria,,genus,3905,3906
836,Tamelapsis,,genus,15958,15959
837,Aemaralmeidia,,genus,24676,24677
838,Staminodianthus,,genus,29876,29877
839,Alatococcus,,genus,22426,22427
840,Sampera,,genus,10660,10661
841,Valdiviesoa,,genus,36587,36588
842,Sanguisuga,,genus,21462,21463
843,Sabinaria,,genus,33559,33560
844,Yariguianthus,,genus,10658,10659
845,Lisianthus,,genus,16276,16277
846,Jubatum,,genus,32009,32010
847,Corothamus,,genus,29874,29875
848,Moeringia,,genus,4211,4212
849,Kuhlmanniodendron,,genus,25092,25093
850,Monsanima,,genus,15956,15957
851,Sansonia,,genus,36585,36586
852,Daustinia,,genus,14476,14477
853,Maundia,,genus,36993,36994
854,Axinandra,,genus,22822,22823
855,Crypteronia,,genus,22820,22821
856,Dactylocladus,,genus,22818,22819
857,Alzatea,,genus,22814,22815
858,Macarthuria,,genus,4221,4222
859,Microtea,,genus,4217,4218
860,Kewa,,genus,3413,3414
861,Gallesia,,genus,3065,3066
862,Hilleria,,genus,3063,3064
863,Ledenbergia,,genus,3061,3062
864,Monococcus,,genus,3059,3060
865,Petiveria,,genus,3057,3058
866,Rivina,,genus,3055,3056
867,Schindleria,,genus,3053,3054
868,Seguieria,,genus,3051,3052
869,Trichostigma,,genus,3049,3050
870,Nyssa,,genus,19070,19071
871,Camptotheca,,genus,19068,19069
872,Davidia,,genus,19066,19067
873,Diplopanax,,genus,19064,19065
874,Mastixia,,genus,19062,19063
875,Dodartia,,genus,11372,11373
876,Lancea,,genus,11370,11371
877,Mazus,,genus,11368,11369
878,Griselinia,,genus,6282,6283
879,Didymochlaena,,genus,72,73
880,Hemidictyum,,genus,40,41
881,Abatia,,genus,24848,24849
882,Aberia,,genus,24846,24847
883,Aphaerema,,genus,24844,24845
884,Azara,,genus,24842,24843
885,Banara,,genus,24840,24841
886,Bartholomaea,,genus,24838,24839
887,Barteria,,genus,24946,24947
888,Bembicia,,genus,24836,24837
889,Bennettiodendron,,genus,24834,24835
890,Berberidopsis,,genus,4969,4970
891,Buchnerodendron,,genus,25090,25091
892,Byrsanthus,,genus,24832,24833
893,Calantica,,genus,24830,24831
894,Caloncoba,,genus,25088,25089
895,Camptostylus,,genus,25086,25087
896,Carrierea,,genus,24828,24829
897,Casearia,,genus,24826,24827
898,Chiangiodendron,,genus,25084,25085
899,Dioncophyllum,,genus,4249,4250
900,Dissomera,,genus,24824,24825
901,Dovyalis,,genus,24822,24823
902,Erythrospermum,,genus,25082,25083
903,Euceraea,,genus,24820,24821
904,Flacourtia,,genus,24818,24819
905,Gerrardina,,genus,22726,22727
906,Gynocardia,,genus,25080,25081
907,Hasseltia,,genus,24816,24817
908,Hasseltiopsis,,genus,24814,24815
909,Hecatostemon,,genus,24812,24813
910,Hemiscolopia,,genus,24810,24811
911,Homalium,,genus,24808,24809
912,Hydnocarpus,,genus,25078,25079
913,Idesia,,genus,24806,24807
914,Itoa,,genus,24804,24805
915,Kiggelaria,,genus,25076,25077
916,Laetia,,genus,24802,24803
917,Lasiochlamys,,genus,24800,24801
918,Lindackeria,,genus,25074,25075
919,Ludia,,genus,24798,24799
920,Lunania,,genus,24796,24797
921,Macrohasseltia,,genus,24794,24795
922,Mocquerysia,,genus,24792,24793
923,Neopringlea,,genus,24790,24791
924,Neoptychocarpus,,genus,24788,24789
925,Olmediella,,genus,24786,24787
926,Oncoba,,genus,24784,24785
927,Ophiobotrys,,genus,24782,24783
928,Osmelia,,genus,24780,24781
929,Pangium,,genus,25072,25073
930,Phyllobotryon,,genus,24778,24779
931,Phylloclinium,,genus,24776,24777
932,Pineda,,genus,24774,24775
933,Pleuranthodendron,,genus,24772,24773
934,Poliothyrsis,,genus,24770,24771
935,Priamosia,,genus,24768,24769
936,Prockia,,genus,24766,24767
937,Pseudoscolopia,,genus,24764,24765
938,Pseudosmelia,,genus,24762,24763
939,Ryania,,genus,24760,24761
940,Ryparosa,,genus,25070,25071
941,Samyda,,genus,24758,24759
942,Scolopia,,genus,24756,24757
943,Tetrathylacium,,genus,24754,24755
944,Tisonia,,genus,24752,24753
945,Trichadenia,,genus,25068,25069
946,Trimeria,,genus,24750,24751
947,Xylosma,,genus,24748,24749
948,Xylotheca,,genus,25066,25067
949,Zuelania,,genus,24746,24747
950,Aaronsohnia,,genus,10656,10657
951,Abacopteris,,genus,720,721
952,Abarema,,genus,29872,29873
953,Abelia,,genus,6418,6419
954,Abelmoschus,,genus,21438,21439
955,Abies,,genus,38391,38392
956,Abrodictyum,,genus,1334,1335
957,Abroma,,genus,21436,21437
958,Abronia,,genus,3039,3040
959,Abrotanella,,genus,10654,10655
960,Abrus,,genus,29870,29871
961,Abutilon,,genus,21434,21435
962,Acacia,,genus,29868,29869
963,Acaciella,,genus,29866,29867
964,Acaena,,genus,27624,27625
965,Acalypha,,genus,24674,24675
966,Acampe,,genus,36583,36584
967,Acanthephippium,,genus,36581,36582
968,Acanthocarpus,,genus,33891,33892
969,Acanthocereus,,genus,2807,2808
970,Acanthodesmos,,genus,10652,10653
971,Acantholimon,,genus,4481,4482
972,Acanthophoenix,,genus,33557,33558
973,Acanthospermum,,genus,10650,10651
974,Acanthus,,genus,12918,12919
975,Acca,,genus,23616,23617
976,Acer,,genus,22424,22425
977,Acetosa,,genus,4423,4424
978,Achetaria,,genus,13514,13515
979,Achillea,,genus,10648,10649
980,Achimenes,,genus,13928,13929
981,Achnophora,,genus,10646,10647
982,Achudemia,,genus,26942,26943
983,Achyrachaena,,genus,10644,10645
984,Achyranthes,,genus,3903,3904
985,Achyrocline,,genus,10642,10643
986,Achyronychia,,genus,4209,4210
987,Achyrospermum,,genus,11936,11937
988,Acianthera,,genus,36579,36580
989,Acianthus,,genus,36577,36578
990,Acicarpha,,genus,10700,10701
991,Acidocroton,,genus,24672,24673
992,Acidoton,,genus,24670,24671
993,Acilepis,,genus,10640,10641
994,Acinodendron,,genus,23272,23273
995,Aciotis,,genus,23270,23271
996,Aciphylla,,genus,6124,6125
997,Acis,,genus,34085,34086
998,Acisanthera,,genus,23268,23269
999,Ackama,,genus,25992,25993
1000,Acmella,,genus,10638,10639
1001,Acmispon,,genus,29864,29865
1002,Acmopyle,,genus,38355,38356
1003,Acnistus,,genus,14304,14305
1004,Acoelorrhaphe,,genus,33555,33556
1005,Acokanthera,,genus,15954,15955
1006,Aconitum,,genus,1965,1966
1007,Aconogonon,,genus,4421,4422
1008,Acorus,,genus,37405,37406
1009,Acourtia,,genus,10636,10637
1010,Acrachne,,genus,32007,32008
1011,Acradenia,,genus,22062,22063
1012,Acridocarpus,,genus,25376,25377
1013,Acriopsis,,genus,36575,36576
1014,Acroceras,,genus,32005,32006
1015,Acrocomia,,genus,33553,33554
1016,Acronychia,,genus,22060,22061
1017,Acrophorus,,genus,578,579
1018,Acropogon,,genus,21432,21433
1019,Acrorumohra,,genus,576,577
1020,Acrosorus,,genus,354,355
1021,Acrostichum,,genus,1010,1011
1022,Acrosynanthus,,genus,17710,17711
1023,Acrothamnus,,genus,18208,18209
1024,Acrotriche,,genus,18206,18207
1025,Acsmithia,,genus,25990,25991
1026,Actaea,,genus,1963,1964
1027,Actephila,,genus,24036,24037
1028,Actinidia,,genus,18236,18237
1029,Actiniopteris,,genus,1008,1009
1030,Actinobole,,genus,10634,10635
1031,Actinocarya,,genus,14904,14905
1032,Actinodaphne,,genus,37587,37588
1033,Actinokentia,,genus,33551,33552
1034,Actinorhytis,,genus,33549,33550
1035,Actinoschoenus,,genus,32419,32420
1036,Actinoscirpus,,genus,32417,32418
1037,Actinostachys,,genus,1196,1197
1038,Actinostemon,,genus,24668,24669
1039,Actinotus,,genus,6122,6123
1040,Acunaeanthus,,genus,17708,17709
1041,Acystopteris,,genus,62,63
1042,Adansonia,,genus,21430,21431
1043,Adelia,,genus,24666,24667
1044,Adelobotrys,,genus,23266,23267
1045,Adelphia,,genus,25374,25375
1046,Adenanthera,,genus,29862,29863
1047,Adenanthos,,genus,1777,1778
1048,Adenaria,,genus,23814,23815
1049,Adenia,,genus,24944,24945
1050,Adenium,,genus,15952,15953
1051,Adenoa,,genus,24942,24943
1052,Adenocalymma,,genus,12238,12239
1053,Adenocarpus,,genus,29860,29861
1054,Adenocaulon,,genus,10632,10633
1055,Adenochilus,,genus,36573,36574
1056,Adenocritonia,,genus,10630,10631
1057,Adenodaphne,,genus,37585,37586
1058,Adenoderris,,genus,574,575
1059,Adenoncos,,genus,36571,36572
1060,Adenophora,,genus,11018,11019
1061,Adenophorus,,genus,352,353
1062,Adenophyllum,,genus,10628,10629
1063,Adenosma,,genus,13512,13513
1064,Adenostemma,,genus,10626,10627
1065,Adenostoma,,genus,27622,27623
1066,Adenostyles,,genus,10624,10625
1067,Adhatoda,,genus,12916,12917
1068,Adiantopsis,,genus,1006,1007
1069,Adiantum,,genus,1004,1005
1070,Adina,,genus,17706,17707
1071,Adinandra,,genus,18766,18767
1072,Adonidia,,genus,33547,33548
1073,Adonis,,genus,1961,1962
1074,Adoxa,,genus,6430,6431
1075,Adriana,,genus,24664,24665
1076,Aechmea,,genus,32703,32704
1077,Aegialitis,,genus,4479,4480
1078,Aegiceras,,genus,18534,18535
1079,Aegilops,,genus,32003,32004
1080,Aeginetia,,genus,11324,11325
1081,Aegiphila,,genus,11934,11935
1082,Aegle,,genus,22058,22059
1083,Aeglopsis,,genus,22056,22057
1084,Aegopodium,,genus,6120,6121
1085,Aegopogon,,genus,32001,32002
1086,Aeluropus,,genus,31999,32000
1087,Aenigmopteris,,genus,444,445
1088,Aeonium,,genus,19237,19238
1089,Aerangis,,genus,36569,36570
1090,Aeranthes,,genus,36567,36568
1091,Aerobryidium,,genus,39733,39734
1092,Aerva,,genus,3901,3902
1093,Aeschrion,,genus,21662,21663
1094,Aeschynanthus,,genus,13926,13927
1095,Aeschynomene,,genus,29858,29859
1096,Aesculus,,genus,22422,22423
1097,Aetheorhiza,,genus,10622,10623
1098,Aethionema,,genus,20352,20353
1099,Aethusa,,genus,6118,6119
1100,Afgekia,,genus,29856,29857
1101,Aframomum,,genus,32867,32868
1102,Afrocarpus,,genus,38353,38354
1103,Afropteris,,genus,1002,1003
1104,Afzelia,,genus,29854,29855
1105,Agalinis,,genus,11322,11323
1106,Aganope,,genus,29852,29853
1107,Aganosma,,genus,15950,15951
1108,Agapanthus,,genus,34083,34084
1109,Agapetes,,genus,18204,18205
1110,Agarista,,genus,18202,18203
1111,Agastache,,genus,11932,11933
1112,Agastachys,,genus,1775,1776
1113,Agatea,,genus,25026,25027
1114,Agathis,,genus,38367,38368
1115,Agave,,genus,33889,33890
1116,Agdestis,,genus,3083,3084
1117,Agelaea,,genus,26072,26073
1118,Ageratina,,genus,10620,10621
1119,Ageratum,,genus,10618,10619
1120,Aglaia,,genus,21604,21605
1121,Aglaodorum,,genus,37397,37398
1122,Aglaomorpha,,genus,350,351
