entity_ID,geo_entity,suit_geo,entity_class,entity_type,TDWG_lvl3_ID,country
1667,"Ngeruktabel, Koror",0,Island,,,0
1668,"Mecherchar, Koror",0,Island,,,0
1669,Peleliu,0,Island,,,0
1670,"Ngercheu, Peleliu",0,Island,,,0
1671,"Ngedbus, Peleliu",0,Island,,,0
1672,Ngchus,0,Island,,,0
1673,Ngeanges,0,Island,,,0
1674,Aulupse'el,0,Island,,,0
1675,Ngchelobel,0,Island,,,0
1676,Ngemelis,0,Island,,,0
1677,Ngerukuid,0,Island,,,0
1679,Chelbacheb,0,Island,,,0
1680,Bab el Omekang,0,Island,,,0
1681,Ulong,0,Island,,,0
1682,Sonsorol,0,Island,,,0
1683,"Merir, Sonsorol",0,Island,,,0
1684,"Pulo Ana, Sonsorol",0,Island,,,0
1685,"Fanna, Sonsorol",0,Island,,,0
1686,"Los Negros, Admiralty",0,Island,,,0
1687,"New Britain, Bismarck",0,Island,,,0
1688,"New Ireland, Bismarck",0,Island,,,0
1689,New Guinea Island,0,Island,,,0
1690,"Anuta, Solomon",0,Island,,,0
1691,"Mbanika, Russell",0,Island,,,0
1692,"Ontong Java, Solomon",0,Island,,,0
1693,"Vanikolo, Solomon",0,Island,,,0
1694,"Uiha, Ha'apai",0,Island,,,0
1695,"Lifuka, Ha'apai",0,Island,,,0
1696,"Lifuka and Foa, Ha'apai",0,Island,,,0
1697,"Ha'ano, Ha'apai",0,Island,,,0
1698,"Ha'afeva, Ha'apai",0,Island,,,0
1699,"Nomuka, Ha'apai",0,Island,,,0
1700,"Kotu, Ha'apai",0,Island,,,0
1701,"Fafa, Tongatapu",0,Island,,,0
1702,"Velitoa, Tongatapu",0,Island,,,0
1703,"Atata, Tongatapu",0,Island,,,0
1704,Baker,0,Island,,,0
1705,Jarvis,0,Island,,,0
1706,"Sand, Midway",0,Island,,,0
1707,"Spit, Midway",0,Island,,,0
1708,"Wallis, Wallis and Futuna",0,Island,,,0
1709,"Futuna, Wallis and Futuna",0,Island,,,0
1710,"Alofi, Wallis and Futuna",0,Island,,,0
10001,"Mamora Forest, Marocco",0,Mainland,Landscape/Region,,0
10002,Jordan,1,Mainland,Political Unit,,1
10003,"Río Ilo-Moquegua y Lomas de Ilo, Peru",0,Mainland,Landscape/Region,,0
10004,"Alligator Rivers Region, Australia",1,Mainland,Landscape/Region,,0
10005,"Keoladeo National Park, India",0,Mainland,Protected Area,,0
10006,"Parque Nacional Pali Aike, Chile",1,Mainland,Protected Area,,0
10007,"Department of Ñeembucú, Paraguay",1,Mainland,Political Unit,,0
10008,"Gebel Elba National Park, Egypt",0,Mainland,Protected Area,,0
10009,"Loango National Park, Gabon",1,Mainland,Protected Area,,0
10010,"Kaieteur National Park, Guyana",1,Mainland,Protected Area,,0
10011,"Región de Coquimbo, Chile",1,Mainland,Political Unit,,0
10012,"Binalood Mountain range, Iran",0,Mainland,Landscape/Region,,0
10013,Qatar,1,Mainland,Political Unit,,1
10014,"Theog Forest Division, India",1,Mainland,Landscape/Region,,0
10015,"Region Rhône-Alpes, France",1,Mainland,Political Unit,,0
10016,"Parque Nacional Cumbres de Monterrey, Mexico",0,Mainland,Protected Area,,0
10017,"Burke, QLD, Australia",1,Mainland,Political Unit,,0
10018,"Burnett, QLD, Australia",1,Mainland,Political Unit,,0
10019,"Cook, QLD, Australia",1,Mainland,Political Unit,,0
10020,"Darling Downs, QLD, Australia",1,Mainland,Political Unit,,0
10021,"Gregory North, QLD, Australia",1,Mainland,Political Unit,,0
10022,"Gregory South, QLD, Australia",1,Mainland,Political Unit,,0
10023,"Leichhardt, QLD, Australia",1,Mainland,Political Unit,,0
10024,"Maranoa, QLD, Australia",1,Mainland,Political Unit,,0
10025,"Mitchell, QLD, Australia",1,Mainland,Political Unit,,0
10026,"Moreton, QLD, Australia",1,Mainland,Political Unit,,0
10027,"North Kennedy, QLD, Australia",1,Mainland,Political Unit,,0
10028,"Port Curtis, QLD, Australia",1,Mainland,Political Unit,,0
10029,"South Kennedy, QLD, Australia",1,Mainland,Political Unit,,0
10030,"Warrego, QLD, Australia",1,Mainland,Political Unit,,0
10031,"Wide Bay, QLD, Australia",1,Mainland,Political Unit,,0
10032,"Sachsen, Germany",1,Mainland,Political Unit,,0
10033,"Cuenca Alta del Río Lerma, Mexico",0,Mainland,Landscape/Region,,0
10034,"Tuscan Maremma, Italy",1,Mainland,Political Unit,,0
10035,"Reserva de Uso Múltiple Guaraní, Argentina",0,Mainland,Protected Area,,0
10036,Gabon,0,Mainland,Political Unit,GAB,1
10037,"Serra de São José, Brazil",0,Mainland,Landscape/Region,,0
10038,"Mata dos Godoy State Park, Brazil",1,Mainland,Protected Area,,0
10039,"Danube Delta, Romania",1,Mainland,Protected Area,,0
10040,"Kakamega Forest, Kenya",1,Mainland,Protected Area,,0
10041,"Machiara National Park, Pakistan",0,Mainland,Protected Area,,0
10042,"Comoé-Léraba, Burkina Faso",0,Mainland,Protected Area,,0
10043,"Pilbara region, Australia",1,Mainland,Landscape/Region,,0
10044,"Emas National Park, Brazil",0,Mainland,Protected Area,,0
10045,"Chiquibul Forest, Belize",0,Mainland,Protected Area,,0
10046,"Ladakh, India",0,Mainland,Political Unit,,0
10047,"North Lorma National Park, Loberia",0,Mainland,Protected Area,,0
10048,"Gola National Forest, Liberia",0,Mainland,Protected Area,,0
10049,"Grebo National Forest, Liberia",0,Mainland,Protected Area,,0
10050,"Pan de Azúcur NP, Chile",1,Mainland,Protected Area,,0
10051,"Alto Paraguay, Paraguay",1,Mainland,Political Unit,,0
10052,"Boquerón, Paraguay",1,Mainland,Political Unit,,0
10053,"Presidente Hayes, Paraguay",1,Mainland,Political Unit,,0
10054,"Madidi National Park, Bolivia",0,Mainland,Protected Area,,0
10055,"Kamchatka, Russian Federation",0,Island/Mainland,Landscape/Region,KAM,0
10056,Switzerland,1,Mainland,Political Unit,SWI,1
10057,"Tatacoa Desert, Colombia",1,Mainland,Landscape/Region,,0
10058,"Thal Desert, Pakistan",0,Mainland,Landscape/Region,,0
10059,Chad,1,Mainland,Political Unit,CHA,1
10060,"Chirinda Forest, Zimbabwe",1,Mainland,Protected Area,,0
10061,"Wadi Al-Noman, Saudi Arabia",0,Mainland,Landscape/Region,,0
10062,"Tank District, Pakistan",0,Mainland,Political Unit,,0
10063,"Parque provincial Tromen, Argentina",1,Mainland,Protected Area,,0
10064,"Grampians National Park, Australia",1,Mainland,Protected Area,,0
10065,"Murray Sunset National Park, Australia",1,Mainland,Protected Area,,0
10066,"Snowy River National Park, Australia",1,Mainland,Protected Area,,0
10067,"Kinnaur, Himachal Pradesh, India",0,Mainland,Political Unit,,0
10068,"Pongara National Park, Gabon",0,Mainland,Protected Area,,0
10069,"Tocantins River Middle Basin, Brazil",0,Mainland,Landscape/Region,,0
10070,"Parque Nacional Cañón del Sumidero, Mexico",0,Mainland,Protected Area,,0
10071,Spain mainland,1,Mainland,Political Unit,SPA,0
10072,Portugal mainland,1,Mainland,Political Unit,POR,0
10073,"Guaribas Biological Reserve, Brazil",0,Mainland,Protected Area,,0
10074,"Jatun Sacha Biological Reserve, Ecuador",0,Mainland,Protected Area,,0
10075,Lebanon,1,Mainland,Political Unit,,1
10076,"Bhagwan Mahavir National Park, India",0,Mainland,Protected Area,,0
10077,"Virunga Volcanoes, Rwanda/Uganda/DRC",0,Mainland,Protected Area,,0
10078,"Marmarica, Libya & Egypt",1,Mainland,Landscape/Region,,0
10079,"Drawa National Park, Poland",0,Mainland,Protected Area,,0
10080,"Mbaracayú Forest Nature Reserve, Paraguay",1,Mainland,Protected Area,,0
10081,Burkina Faso,1,Mainland,Political Unit,BKN,1
10082,Botswana,1,Mainland,Political Unit,BOT,1
10083,"Eastern Cape Province, South Africa",1,Mainland,Political Unit,,0
10084,"Free State Province, South Africa",1,Mainland,Political Unit,OFS,0
10085,"Gauteng Province, South Africa",1,Mainland,Political Unit,,0
10086,"KwaZulu-Natal Province, South Africa",1,Mainland,Political Unit,NAT,0
10087,Lesotho,1,Mainland,Political Unit,LES,1
10088,"Limpopo Province, South Africa",1,Mainland,Political Unit,,0
10089,"Mpumalanga Province, South Africa",1,Mainland,Political Unit,,0
10090,Namibia,1,Mainland,Political Unit,,1
10091,"Northern Cape Province, South Africa",1,Mainland,Political Unit,,0
10092,"Northwest Province, South Africa",1,Mainland,Political Unit,,0
10093,Swaziland,1,Mainland,Political Unit,SWZ,1
10094,"Western Cape Province, South Africa",1,Mainland,Political Unit,,0
10095,"Parque Nacional da Gorongosa, Moçambique",1,Mainland,Protected Area,,0
10096,"Bogdinsko Baskunchaksky Reserve, Russian Federation",0,Mainland,Protected Area,,0
10097,"Denezhkin Kamen Reserve, Russian Federation",0,Mainland,Protected Area,,0
10098,"Gyzyl-Agach Nature Reserve, Azerbaijan",0,Mainland,Protected Area,,0
10099,"Baikalsky Reserve, Russian Federation",0,Mainland,Protected Area,,0
10100,"Runctia Sal Forest, Bangladesh",0,Mainland,Landscape/Region,,0
10101,"Nationalpark Eifel, Germany",1,Mainland,Protected Area,,0
10102,"Bukačka Nature Reserve, Czech Republic",0,Mainland,Protected Area,,0
10103,"Zona serrana de Córdoba, Argentina",1,Mainland,Landscape/Region,,0
10104,"Haute-Garonne, France",1,Mainland,Political Unit,,0
10105,"El Rodeo, Costa Rica",1,Mainland,Landscape/Region,,0
10106,"Province of Buenos Aires, Argentina",1,Mainland,Political Unit,,0
10107,"Province of Catamarca, Argentina",1,Mainland,Political Unit,,0
10108,"Province of Chaco, Argentina",1,Mainland,Political Unit,,0
10109,"Province of Chubut, Argentina",1,Mainland,Political Unit,,0
10110,"Province of Corrientes, Argentina",1,Mainland,Political Unit,,0
10111,"Province of Córdoba, Argentina",1,Mainland,Political Unit,,0
10112,"Distrito Federal, Argentina",1,Mainland,Political Unit,,0
10113,"Province of Entre Ríos, Argentina",1,Mainland,Political Unit,,0
10114,"Province of Formosa, Argentina",1,Mainland,Political Unit,,0
10115,"Province of Jujuy, Argentina",1,Mainland,Political Unit,,0
10116,"Province of La Pampa, Argentina",1,Mainland,Political Unit,,0
10117,"Province of La Rioja, Argentina",1,Mainland,Political Unit,,0
10118,"Province of Mendoza, Argentina",1,Mainland,Political Unit,,0
10119,"Province of Misiones, Argentina",1,Mainland,Political Unit,,0
10120,"Province of Neuquén, Argentina",1,Mainland,Political Unit,,0
10121,"Province of Río Negro, Argentina",1,Mainland,Political Unit,,0
10122,"Province of Salta, Argentina",1,Mainland,Political Unit,,0
10123,"Province of Santa Cruz, Argentina",1,Mainland,Political Unit,,0
10124,"Province of Santiago del Estero, Argentina",1,Mainland,Political Unit,,0
10125,"Province of Santa Fe, Argentina",1,Mainland,Political Unit,,0
10126,"Province of San Juan, Argentina",1,Mainland,Political Unit,,0
10127,"Province of San Luis, Argentina",1,Mainland,Political Unit,,0
10128,"Province of Tierra del Fuego, Argentina",1,Island Part,Political Unit,,0
10129,"Province of Tucamán, Argentina",1,Mainland,Political Unit,,0
10130,"Province of Parana, Brazil",1,Mainland,Political Unit,,0
10131,Province of Rio Grande Do Sul,1,Mainland,Political Unit,,0
10132,Province of Santa Catarina,1,Mainland,Political Unit,,0
10133,"Región de Tarapacá, Chile",1,Mainland,Political Unit,,0
10134,"Región de Antofagasta, Chile",1,Mainland,Political Unit,,0
10135,"Región de Atacama, Chile",1,Mainland,Political Unit,,0
10136,"Región de Valparaíso, Chile",1,Mainland,Political Unit,,0
10137,"Región del Libertador General Bernardo O'Higgins, Chile",1,Mainland,Political Unit,,0
10138,"Región del Maule, Chile",1,Mainland,Political Unit,,0
10139,"Región del Bío-Bío, Chile",1,Island/Mainland,Political Unit,,0
10140,"Región de la Araucanía, Chile",1,Mainland,Political Unit,,0
10141,"Región de Los Lagos, Chile",1,Island/Mainland,Political Unit,,0
10142,"Región Aisén del General Carlos Ibáñez del Campo, Chile",1,Island/Mainland,Political Unit,,0
10143,"Región de Magallanes y de la Antártica Chilena, Chile",1,Island/Mainland,Political Unit,,0
10144,"Región Metropolitana de Santiago, Chile",1,Mainland,Political Unit,,0
10145,"Department of Amambay, Paraguay",1,Mainland,Political Unit,,0
10146,"Department of Alto Paraná, Paraguay",1,Mainland,Political Unit,,0
10147,"Department of Caazapá, Paraguay",1,Mainland,Political Unit,,0
10148,"Department of Canindeyú, Paraguay",1,Mainland,Political Unit,,0
10149,"Department of Caaguazú, Paraguay",1,Mainland,Political Unit,,0
10150,"Department of Central, Paraguay",1,Mainland,Political Unit,,0
10151,"Department of Cordillera, Paraguay",1,Mainland,Political Unit,,0
10152,"Department of Conceptión, Paraguay",1,Mainland,Political Unit,,0
10153,"Department of Guairá, Paraguay",1,Mainland,Political Unit,,0
10154,"Department of Itapúa, Paraguay",1,Mainland,Political Unit,,0
10155,"Department of Misiones, Paraguay",1,Mainland,Political Unit,,0
10156,"Department of Paraguarí, Paraguay",1,Mainland,Political Unit,,0
10157,"Department of San Pedro, Paraguay",1,Mainland,Political Unit,,0
10158,"Department of Artigas, Uruguay",1,Mainland,Political Unit,,0
10159,"Department of Canelones, Uruguay",1,Mainland,Political Unit,,0
10160,"Department of Cerro Largo, Uruguay",1,Mainland,Political Unit,,0
10161,"Department of Colonia, Uruguay",1,Mainland,Political Unit,,0
10162,"Department of Durazno, Uruguay",1,Mainland,Political Unit,,0
10163,"Department of Florida, Uruguay",1,Mainland,Political Unit,,0
10164,"Department of Flores, Uruguay",1,Mainland,Political Unit,,0
10165,"Department of Lavelleja, Uruguay",1,Mainland,Political Unit,,0
10166,"Department of Maldonado, Uruguay",1,Mainland,Political Unit,,0
10167,"Department of Montevideo, Uruguay",1,Mainland,Political Unit,,0
10168,"Department of Paysandú, Uruguay",1,Mainland,Political Unit,,0
10169,"Department of Rivera, Uruguay",1,Mainland,Political Unit,,0
10170,"Department of Río Negro, Uruguay",1,Mainland,Political Unit,,0
10171,"Department of Rocha, Uruguay",1,Mainland,Political Unit,,0
10172,"Department of Salto, Uruguay",1,Mainland,Political Unit,,0
10173,"Department of San José, Uruguay",1,Mainland,Political Unit,,0
10174,"Department of Soriano, Uruguay",1,Mainland,Political Unit,,0
10175,"Department of Tacuarembó, Uruguay",1,Mainland,Political Unit,,0
10176,"Department of T.y. T. Orientales, Uruguay",1,Mainland,Political Unit,,0
10177,"Bontebok National Park, South Africa",1,Mainland,Protected Area,,0
10178,"State of Amazonas, Venezuela",1,Mainland,Political Unit,,0
10179,"State of Bolívar, Venezuela",1,Mainland,Political Unit,,0
10180,State of Delta Amacuro,1,Mainland,Political Unit,,0
10181,French Guiana,1,Mainland,Political Unit,FRG,1
10182,Guyana,1,Mainland,Political Unit,GUY,1
10183,Suriname,1,Mainland,Political Unit,SUR,1
10184,"Parco Nazionale delle Foreste Casentinesi, Monte Falterona e Campigna, Italy",1,Mainland,Protected Area,,0
10185,"Ayeyarwady Region, Myanmar",0,Mainland,Political Unit,,0
10186,"Bago Region, Myanmar",0,Mainland,Political Unit,,0
10187,"Chin Region, Myanmar",0,Mainland,Political Unit,,0
10188,"Kachin Region, Myanmar",0,Mainland,Political Unit,,0
10189,"Kayah Region, Myanmar",0,Mainland,Political Unit,,0
10190,"Kayin Region, Myanmar",0,Mainland,Political Unit,,0
10191,"Magway Region, Myanmar",0,Mainland,Political Unit,,0
10192,"Mandalay Region, Myanmar",0,Mainland,Political Unit,,0
10193,"Mon Region, Myanmar",0,Mainland,Political Unit,,0
10194,"Rakhine Region, Myanmar",0,Mainland,Political Unit,,0
10195,"Sagaing Region, Myanmar",0,Mainland,Political Unit,,0
10196,"Shan Region, Myanmar",0,Mainland,Political Unit,,0
10197,"Taninthayi Region, Myanmar",0,Mainland,Political Unit,,0
10198,"Yangon Region, Myanmar",0,Mainland,Political Unit,,0
10199,"Ponor Special Protection Area, Bulgaria",0,Mainland,Protected Area,,0
10200,"Chilgapsan Provincial Park, South Korea",1,Mainland,Protected Area,,0
10201,"Gyeongju National Park, South Korea",0,Mainland,Protected Area,,0
10202,"Ruvubu National Park, Burundi",1,Mainland,Protected Area,,0
10203,"Taï National Park (southern part), Côte d'Ivoire",0,Mainland,Protected Area,,0
10204,"Ben En National Park, Vietnam",0,Mainland,Protected Area,,0
10205,"Cuc Phuong National Park, Vietnam",0,Mainland,Protected Area,,0
10206,"Tinjure-Milke-Jaljale, Nepal",0,Mainland,Landscape/Region,,0
10207,"Aniakchak National Monument and Preserve, USA",1,Mainland,Protected Area,,0
10208,"Maeshchera National Park, Russian Federation",0,Mainland,Protected Area,,0
10209,"Arches National Park, USA",1,Mainland,Protected Area,,0
10210,"Baca National Wildlife Refuge, USA",0,Mainland,Protected Area,,0
10211,"Canyon de Chelly National Monument, USA",0,Mainland,Protected Area,,0
10212,"Chicago Region, USA",0,Mainland,Landscape/Region,,0
10213,"Chiricahua National Monument, USA",0,Mainland,Protected Area,,0
10214,"Coronado National Forest, USA",0,Mainland,Protected Area,,0
10215,"Grand Canyon National Park, USA",1,Mainland,Protected Area,,0
10216,"Petrified Forest National Park, USA",1,Mainland,Protected Area,,0
10217,"Pipe Spring National Monument, USA",0,Mainland,Protected Area,,0
10218,"San Pedro Riparian National Conservation Area, USA",0,Mainland,Protected Area,,0
10219,"Tonto National Forest, USA",0,Mainland,Protected Area,,0
10220,"White Sands National Monument, USA",0,Mainland,Protected Area,,0
10221,"Zion National Park, USA",1,Mainland,Protected Area,,0
10222,"Badlands National Park, USA",1,Mainland,Protected Area,,0
10223,"Big Bend National Park, USA",1,Mainland,Protected Area,,0
10224,"Black Canyon of the Gunnison National Park, USA",1,Mainland,Protected Area,,0
10225,"Bryce Canyon National Park, USA",1,Mainland,Protected Area,,0
10226,"Canyonlands National Park, USA",1,Mainland,Protected Area,,0
10227,"Capitol Reef National Park, USA",1,Mainland,Protected Area,,0
10228,"Carlsbad Caverns National Park, USA",1,Mainland,Protected Area,,0
10229,"Congaree National Park, USA",1,Mainland,Protected Area,,0
10230,"Crater Lake National Park, USA",1,Mainland,Protected Area,,0
10231,"Cuyahoga Valley National Park, USA",1,Mainland,Protected Area,,0
10232,"Death Valley National Park, USA",1,Mainland,Protected Area,,0
10233,"Denali National Park and Preserve, USA",1,Mainland,Protected Area,,0
10234,"Everglades National Park, USA",1,Mainland,Protected Area,,0
10235,"Gates of the Arctic National Park and Preserve, USA",1,Mainland,Protected Area,,0
10236,"Glacier Bay National Park and Preserve, USA",1,Mainland,Protected Area,,0
10237,"Glacier National Park, USA",1,Mainland,Protected Area,,0
10238,"Grand Teton National Park, USA",1,Mainland,Protected Area,,0
10239,"Great Basin National Park, USA",1,Mainland,Protected Area,,0
10240,"Great Sand Dunes National Park and Preserve, USA",1,Mainland,Protected Area,,0
10241,"Great Smoky Mountains National Park, USA",1,Mainland,Protected Area,,0
10242,"Guadalupe Mountains National Park, USA",1,Mainland,Protected Area,,0
10243,"Hot Springs National Park, USA",1,Mainland,Protected Area,,0
10244,"Joshua Tree National Park, USA",1,Mainland,Protected Area,,0
10245,"Katmai National Park and Preserve, USA",1,Mainland,Protected Area,,0
10246,"Kenai Fjords National Park, USA",1,Mainland,Protected Area,,0
10247,"Kobuk Valley National Park, USA",1,Mainland,Protected Area,,0
10248,"Lake Clark National Park and Preserve, USA",1,Mainland,Protected Area,,0
10249,"Lassen Volcanic National Park, USA",1,Mainland,Protected Area,,0
10250,"Mammoth Cave National Park, USA",1,Mainland,Protected Area,,0
10251,"Mesa Verde National Park, USA",1,Mainland,Protected Area,,0
10252,"Mount Rainier National Park, USA",1,Mainland,Protected Area,,0
10253,"North Cascades National Park, USA",1,Mainland,Protected Area,,0
10254,"Olympic National Park, USA",1,Mainland,Protected Area,,0
10255,"Pinnacles National Park, USA",1,Mainland,Protected Area,,0
10256,"Redwood National and State Parks, USA",1,Mainland,Protected Area,,0
10257,"Rocky Mountain National Park, USA",1,Mainland,Protected Area,,0
10258,"Saguaro National Park, USA",1,Mainland,Protected Area,,0
10259,"Sequoia and Kings Canyon National Parks, USA",1,Mainland,Protected Area,,0
10260,"Shenandoah National Park, USA",1,Mainland,Protected Area,,0
10261,"Voyageurs National Park, USA",1,Mainland,Protected Area,,0
10262,"Wind Cave National Park, USA",1,Mainland,Protected Area,,0
10263,"Wrangell - Saint Elias National Park & Preserve, USA",1,Mainland,Protected Area,,0
10264,"Yellowstone National Park, USA",1,Mainland,Protected Area,,0
10265,"Yosemite National Park, USA",1,Mainland,Protected Area,,0
10266,"Pendjari Biosphere Reserve, Benin",0,Mainland,Protected Area,,0
10267,"Rajshahi District, Bangladesh",0,Mainland,Political Unit,,0
10268,"Shimba Hills National Reserve, Kenya",1,Mainland,Protected Area,,0
10269,"Sierra de la Giganta, Mexico",0,Mainland,Landscape/Region,,0
10270,"Banff National Park, Canada",1,Mainland,Protected Area,,0
10271,"Bruce Peninsula National Park, Canada",1,Mainland,Protected Area,,0
10272,"Glacier National Park, Canada",1,Mainland,Protected Area,,0
10273,"Grasslands National Park, Canada",1,Mainland,Protected Area,,0
10274,"Ivvavik National Park, Canada",1,Mainland,Protected Area,,0
10275,"Jasper National Park, Canada",1,Mainland,Protected Area,,0
10276,"Kejimkujik National Park, Canada",1,Mainland,Protected Area,,0
10277,"Kluane National Park, Canada",1,Mainland,Protected Area,,0
10278,"Kootenay National Park, Canada",1,Mainland,Protected Area,,0
10279,"Kouchibouguac National Park, Canada",1,Mainland,Protected Area,,0
10280,"La Mauricie National Park, Canada",1,Mainland,Protected Area,,0
10281,"Mingan Archipelago National Park, Canada",1,Island Group,Protected Area,,0
10282,"Mt. Revelstoke National Park, Canada",1,Mainland,Protected Area,,0
10283,"Nahanni National Park, Canada",1,Mainland,Protected Area,,0
10284,"Prince Albert National Park, Canada",1,Mainland,Protected Area,,0
10285,"Riding Mountain National Park, Canada",1,Mainland,Protected Area,,0
10286,"Tuktut Nogait National Park, Canada",1,Mainland,Protected Area,,0
10287,"Ukkusiksalik National Park, Canada",1,Mainland,Protected Area,,0
10288,"Vuntut National Park, Canada",1,Mainland,Protected Area,,0
10289,"Wapusk National Park, Canada",1,Mainland,Protected Area,,0
10290,"Yoho National Park, Canada",1,Mainland,Protected Area,,0
10291,"Izmir Province, Turkey",0,Mainland,Political Unit,,0
10292,"Kastamonu Province, Turkey",0,Mainland,Political Unit,,0
10293,"Hakkari Province, Turkey",0,Mainland,Political Unit,,0
10294,"Hatay Province, Turkey",0,Mainland,Political Unit,,0
10295,"Artvin Province, Turkey",0,Mainland,Political Unit,,0
10296,"Amboró National Park, Bolivia",0,Mainland,Protected Area,,0
10297,"Maquipucuna Reserve, Ecuador",0,Mainland,Protected Area,,0
10298,"Gaoligongshan Nature Reserve, China",0,Mainland,Protected Area,,0
10299,"Kanchanjunga Conservation Area, Nepal",0,Mainland,Protected Area,,0
10300,"Khangchendzonga National Park, India",0,Mainland,Protected Area,,0
10301,"Neora Valley National Park, India",0,Mainland,Protected Area,,0
10302,"Singalila National Park, India",0,Mainland,Protected Area,,0
10303,"Parque Natural Sierra Mariola, Spain",0,Mainland,Protected Area,,0
10304,"Taï National Park, Côte d'Ivoire",0,Mainland,Protected Area,,0
10305,"Bale Mountains National Park (northern part), Ethiopia",0,Mainland,Protected Area,,0
10306,"National Reserve Lago Peñuelas, Chile",1,Mainland,Protected Area,,0
10307,"Kronotsky Nature Reserve, Russian Federation",0,Mainland,Protected Area,,0
10308,"Valdaisky Nature Reserve, Russian Federation",0,Mainland,Protected Area,,0
10309,"Dzanga-Sangha Reserve, Central African Republic",1,Mainland,Protected Area,,0
10310,"Guinea-Bissau, East",1,Mainland,Landscape/Region,,0
10311,"Guinea-Bissau, North",1,Mainland,Landscape/Region,,0
10312,"Guinea-Bissau, South",1,Mainland,Landscape/Region,,0
10313,"Norsky Nature Reserve, Russian Federation",0,Mainland,Protected Area,,0
10314,"Arroyo Agua Fria, Municipio Minatitlan, Colima, Mexico",0,Mainland,Landscape/Region,,0
10315,"Bosques subandinos de la Cuchilla el Fara, Colombia",0,Mainland,Landscape/Region,,0
10316,"Sundarban Mangrove Forest, Bangladesh",0,Mainland,Protected Area,,0
10317,"Tsentralno-Sibirsky Nature Reserve, Russian Federation",0,Mainland,Protected Area,,0
10318,"Kora National Park, Kenya",0,Mainland,Protected Area,,0
10319,"Katerniaghat Wildlife Sanctuary, India",1,Mainland,Protected Area,,0
10320,"Greater San Quintín, Mexico",1,Mainland,Landscape/Region,,0
10321,"Mache-Chindul Mountains, Ecuador",1,Mainland,Landscape/Region,,0
10322,"Ussuriysky Nature Reserve, Russian Federation",0,Mainland,Protected Area,,0
10323,"Frakto Virgin Forest, Greece",0,Mainland,Protected Area,,0
10324,"Bryansk Nature Reserve, Russian Federation",1,Mainland,Protected Area,,0
10325,"Eglone Nature Reserve, Latvia",1,Mainland,Protected Area,,0
10326,"Atanasovsko Lake Nature Reserve, Bulgaria",0,Mainland,Protected Area,,0
10327,"Papuk Nature Park, Croatia",1,Mainland,Protected Area,,0
10328,"Rilomanastirska Gora Nature Reserve, Bulgaria",1,Mainland,Protected Area,,0
10329,"Northern Kyrgyzstan, Kyrgyzstan",1,Mainland,Landscape/Region,,0
10330,"Issyk-Kul Basin, Kyrgyzstan",1,Mainland,Landscape/Region,,0
10331,"Central Tien Shan, Kyrgyzstan",1,Mainland,Landscape/Region,,0
10332,"Western Tien Shan, Kyrgyzstan",1,Mainland,Landscape/Region,,0
10333,"Eastern Fergana Valley, Kyrgyzstan",1,Mainland,Landscape/Region,,0
10334,"Tien Shan main massive, Kyrgyzstan",1,Mainland,Landscape/Region,,0
10335,"Alay valley, Kyrgyzstan",1,Mainland,Landscape/Region,,0
10336,Nicaragua,1,Island/Mainland,Political Unit,NIC,1
10337,"Region del Beni, Bolivia",1,Mainland,Political Unit,,0
10338,Bolivia,1,Mainland,Political Unit,BOL,1
10339,"Region de Chuquisaca, Bolivia",1,Mainland,Political Unit,,0
10340,"Region de Cochabamba, Bolivia",1,Mainland,Political Unit,,0
10341,"Region de La Paz, Bolivia",1,Mainland,Political Unit,,0
10342,"Region de Oruro, Bolivia",1,Mainland,Political Unit,,0
10343,"Region de Pando, Bolivia",1,Mainland,Political Unit,,0
10344,"Region de Potosí, Bolivia",1,Mainland,Political Unit,,0
10345,"Region de Santa Cruz, Bolivia",1,Mainland,Political Unit,,0
10346,"Region de Tarija, Bolivia",1,Mainland,Political Unit,,0
10347,"Department of Antioquia, Colombia",1,Mainland,Political Unit,,0
10348,Ecuador,1,Island/Mainland,Political Unit,,1
10349,"Department of Azuay, Ecuador",1,Mainland,Political Unit,,0
10350,"Department of Bolívar, Ecuador",1,Mainland,Political Unit,,0
10351,"Department of Cañar, Ecuador",1,Mainland,Political Unit,,0
10352,"Department of Carchi, Ecuador",1,Mainland,Political Unit,,0
10353,"Department of Chimborazo, Ecuador",1,Mainland,Political Unit,,0
10354,"Department of Cotopaxi, Ecuador",1,Mainland,Political Unit,,0
10355,"Department of El.Oro, Ecuador",1,Mainland,Political Unit,,0
10356,"Department of Esmeraldas, Ecuador",1,Mainland,Political Unit,,0
10357,"Department of Galapagos, Ecuador",1,Island Group,Political Unit,GAL,0
10358,"Department of Guayas, Ecuador",1,Mainland,Political Unit,,0
10359,"Department of Imbabura, Ecuador",1,Mainland,Political Unit,,0
10360,"Department of Loja, Ecuador",1,Mainland,Political Unit,,0
10361,"Department of Los.Ríos, Ecuador",1,Mainland,Political Unit,,0
10362,"Department of Manabí, Ecuador",1,Mainland,Political Unit,,0
10363,"Department of Morona.Santiago, Ecuador",1,Mainland,Political Unit,,0
10364,"Department of Napo, Ecuador",1,Mainland,Political Unit,,0
10365,"Department of Pastaza, Ecuador",1,Mainland,Political Unit,,0
10366,"Department of Pichincha, Ecuador",1,Mainland,Political Unit,,0
